quest_sleep_time_x,quest_sleep_quality_x,quest_sport_time_x,quest_meetings_x,quest_mood_x,quest_stress_x,bmr_kilocalories_x,steps_x,distance_in_meters_x,min_heart_rate_in_beats_per_minute_x,max_heart_rate_in_beats_per_minute_x,average_heart_rate_in_beats_per_minute_x,duration_in_seconds_x,awake_duration_in_seconds_x,sleep_start_hour_x,record_dates_count_x,screen_daily_count_x,screen_duration_avg_x,screen_duration_total_x,screen_threshold_x,still_ratio_x,bluetooth_distinct_names_x,screen_during_night_count_x,quest_sleep_time_y,quest_sleep_quality_y,quest_sport_time_y,quest_meetings_y,quest_mood_y,quest_stress_y,bmr_kilocalories_y,steps_y,distance_in_meters_y,min_heart_rate_in_beats_per_minute_y,max_heart_rate_in_beats_per_minute_y,average_heart_rate_in_beats_per_minute_y,duration_in_seconds_y,awake_duration_in_seconds_y,sleep_start_hour_y,record_dates_count_y,screen_daily_count_y,screen_duration_avg_y,screen_duration_total_y,screen_threshold_y,still_ratio_y,bluetooth_distinct_names_y,screen_during_night_count_y,quest_sleep_time_z,quest_sleep_quality_z,quest_sport_time_z,quest_meetings_z,quest_mood_z,quest_stress_z,bmr_kilocalories_z,steps_z,distance_in_meters_z,min_heart_rate_in_beats_per_minute_z,max_heart_rate_in_beats_per_minute_z,average_heart_rate_in_beats_per_minute_z,duration_in_seconds_z,awake_duration_in_seconds_z,sleep_start_hour_z,record_dates_count_z,screen_daily_count_z,screen_duration_avg_z,screen_duration_total_z,screen_threshold_z,still_ratio_z,bluetooth_distinct_names_z,screen_during_night_count_z,quest_sleep_time_w,quest_sleep_quality_w,quest_sport_time_w,quest_meetings_w,quest_mood_w,quest_stress_w,bmr_kilocalories_w,steps_w,distance_in_meters_w,min_heart_rate_in_beats_per_minute_w,max_heart_rate_in_beats_per_minute_w,average_heart_rate_in_beats_per_minute_w,duration_in_seconds_w,awake_duration_in_seconds_w,sleep_start_hour_w,record_dates_count_w,screen_daily_count_w,screen_duration_avg_w,screen_duration_total_w,screen_threshold_w,still_ratio_w,bluetooth_distinct_names_w,screen_during_night_count_w,risk_group
6.96031746,-0.388888889,10.23809524,3.817460317,0,-0.69047619,2185,4983.642857,3066.857143,51.42857143,108.1428571,67.28571429,26130,1812.857143,23.50833333,50.24603175,55.85714286,619.1768485,30403.07143,12.42857143,0.914125458,28.14285714,11.85714286,6.642857143,-0.642857143,2,3.928571429,-0.357142857,0.285714286,2185,4242.561224,2548.897959,51.36734694,103.7142857,65.76530612,25510.40816,1845.918367,23.31989796,40.9047619,67.29591837,575.3140412,36090.62245,14.20408163,0.963818861,71.97619048,15.08163265,7.535714286,-0.071428571,7.857142857,3.714285714,0,-0.928571429,2185,4806.928571,2532.5,49,106.2142857,63.35714286,28435.71429,1452.857143,23.47142857,24.92857143,45.14285714,668.949261,28209.28571,11.07142857,0.940994865,9.857142857,9.642857143,7.375,-0.071428571,9.142857143,4.125,0.178571429,-1,2185,4871.206349,2795.507937,50.88095238,100.8968254,65.37301587,27270.47619,1527.619048,23.16851852,24.02040816,47.53174603,754.8518053,29438.15873,11.80952381,0.938601863,22.45918367,10.31746032,high
7,1,328.5714286,14.80952381,1.642857143,-0.285714286,1732,7230,4726.428571,58.28571429,118.1428571,78.42857143,24077.14286,422.8571429,23.05198413,93.07142857,91,364.7104572,18909.57143,1.910714286,0.757225004,51.28571429,29.28571429,,,,,,,1732,6903.214286,4501.5,55.70408163,123.255102,78.34693878,22357.34694,437.755102,22.89013605,96.05102041,98.13265306,244.004126,19711.23469,2.333333333,0.745472305,54.39795918,32.55102041,,,,,,,1732,7139.142857,4642.285714,55.71428571,118,78.57142857,24119.28571,655.3571429,22.62718254,77.5,97.85714286,277.665147,20650.92857,2.357142857,0.776147404,44.14285714,34.92857143,,,,,,,1732,7669.087302,4965,53.44444444,122.6111111,77.58730159,21945.71429,530.7142857,23.46517857,93.93650794,89.0952381,322.1525749,19511.47619,4.142857143,0.766957754,65.96825397,30.6031746,medium
,,,,,,,,,,,,,,,80.5952381,97.57142857,85.8291761,6725.714286,68.71428571,0.907765767,,16.78571429,7.357142857,0,53.57142857,27.14285714,0,-0.071428571,,,,,,,,,,79.57142857,92.9047619,113.322996,5777.97619,59.9047619,0.927047902,,10.14285714,7.642857143,0.464285714,53.57142857,30.35714286,0,0,,,,,,,,,,80.11111111,116.3571429,59.04015583,6417.071429,82.78571429,0.905200781,,17.35714286,,,,,,,1537.428571,10965.17857,7541.5,66.25,143.6428571,90.07142857,23732.14286,1015.714286,23.04107143,86.22222222,102.1269841,83.96045391,6977.595238,70.42063492,0.921591293,,14.71428571,medium
,,,,,,1384,14561,9281.571429,64,125.4285714,80.57142857,23318.57143,120,24.21904762,95.92857143,76.85714286,172.5551162,11823.85714,20.42857143,0.888228383,33.5,16.64285714,6.160714286,-0.535714286,85.53571429,9.107142857,0.464285714,0,1384,13953.76531,9119.826531,63.04081633,119.9387755,79.06122449,24380,1081.428571,24.40992063,82.83673469,80.65306122,183.6428776,15228.64286,23.12244898,0.927822469,37.7244898,17.66326531,,,,,,,1384,13948.28571,9141.071429,63.5,121.5714286,80.35714286,23545.2381,831.4285714,24.54351852,92.78571429,74.35714286,198.1114237,14491.21429,20.5,0.904329022,40.64285714,16.07142857,6.504081633,0.183673469,56.48877551,7.836734694,-0.102040816,0.306122449,1384,16550.61111,11049.19841,64.36507937,123.6746032,81.30952381,23742.85714,145.7142857,24.36269841,96,90.35714286,155.2227212,13291.44444,30.71428571,0.868716931,39.27777778,19,low
5.952380952,1,35.47619048,8.80952381,1,-1,2014.285714,6773.912698,4563.206349,45.37301587,103.3571429,63.61111111,19942.85714,1255.238095,24.43227513,67.3968254,72.42857143,94.47170653,5555.285714,24.85714286,0.912602777,,17.28571429,5.571428571,1,45.71428571,14.14285714,1,-1,,,,,,,,,,66.23809524,53.82653061,99.81575721,4889.357143,20.57142857,0.949392511,,16.28571429,6.071428571,1,36.42857143,9.642857143,1,-1,,,,,,,,,,51.23469388,61.85714286,65.07352707,3964.642857,21.07142857,0.952103115,,13.85714286,,,,,,,,,,,,,,,,76.85714286,50.01785714,75.44736604,3634.25,16.875,0.934681204,,15.21428571,medium
,,,,,,2092,7222.714286,12232.85714,56.07142857,126.1428571,77.64285714,25242.85714,261.4285714,23.73571429,114,91.78571429,194.1988028,14167.78571,28.28571429,0.862434364,,17.64285714,7.210714286,0.821428571,60.35714286,1.964285714,1.178571429,-1,2092,8119.05102,8612.336735,56.12244898,121.2040816,78.65306122,26011.22449,253.4693878,23.44659864,94.73469388,89.16326531,176.561011,13821.09184,16.36734694,0.749426278,,15.39795918,7.567857143,1.357142857,101.0714286,0.928571429,1.642857143,-1.821428571,2092,9162.857143,9006.357143,57.07142857,123.5,78.21428571,27077.14286,505.7142857,23.61428571,95,65.28571429,299.9016361,17157.57143,11,0.810645432,,13.28571429,6.508571429,1.357142857,45.71428571,0,1.714285714,-1.857142857,2092,6707.079365,11799.33333,56.81746032,125.9047619,78.73809524,24386.19048,169.047619,23.98082011,87.26785714,74.23214286,218.6039361,14984.26786,12.83928571,0.843990608,,16.18367347,medium
5.285714286,0.321428571,8.678571429,3.357142857,0.178571429,0,1921.642857,2741.285714,1822.642857,59.14285714,129,81.07142857,14751.42857,578.5714286,27.38452381,82.07142857,42.92857143,347.7640335,13647.14286,3.19047619,0.564252709,118.7142857,8.150793651,6.571428571,0.285714286,5.357142857,2.535714286,0,0,1914.163265,1955.683673,1373.530612,60.95238095,128.9047619,80,20617.14286,234.2857143,27.5968254,81.78571429,46.28571429,783.3104082,16944.57143,3.238095238,0.647753657,118.3571429,4.892857143,5.607142857,0.107142857,6.25,5.142857143,0.071428571,0,1871.02381,2823.468254,1890.325397,60.03174603,125.2857143,82.73015873,15694.28571,541.4285714,26.1452381,86.16071429,52.28571429,416.2269506,19755.07143,4.071428571,0.544236904,168.6428571,10.30357143,6,0,5,2,0,0,2058,2923.607143,1991.785714,61.16071429,129.2142857,84.16071429,19378.92857,2707.5,24.89136905,88.5,56.92857143,289.2055722,15113.42857,2.952380952,0.418818223,172.1428571,11.54761905,medium
6.020408163,0.102040816,31.2244898,11.40816327,0.693877551,-0.693877551,1750,7366.714286,4941,66.21428571,130.6428571,90.14285714,25022.85714,350.6122449,23.56678005,95.5,81.71428571,227.3410357,16486.35714,13.78571429,0.913026553,90.57142857,19.21428571,7.333333333,0,18.80952381,5.238095238,1.047619048,-0.523809524,1698.265306,5308.408163,3495.285714,68.64285714,130.255102,91.54081633,28866.42857,351.4285714,24.29047619,91.20408163,79.20408163,297.0925151,21665.03061,10.66326531,0.921294307,95.16326531,13.80612245,6.464285714,-0.285714286,14.28571429,13.64285714,0.285714286,-0.642857143,1612.428571,5175.214286,3342.642857,68.31746032,130.7539683,90.82539683,26203.67347,424.4897959,23.65793651,91.95238095,82.71428571,234.5848314,17336.07143,14.42857143,0.930142007,78.34920635,17.64285714,,,,,,,1702.857143,5016.015873,3314.301587,65.79365079,127.3968254,90.22222222,,,,95.20634921,83.73809524,206.2729884,16331.40476,15.75396825,0.902730311,83.03968254,19.28571429,medium
6.479591837,-0.142857143,49.89795918,10,0.795918367,-1,2050,6789.571429,4541.071429,61.07142857,117.0714286,79.92857143,,,,89.21428571,101.5714286,91.32074261,8526.928571,40.78571429,0.883396349,43.28571429,25.57142857,6.540816327,0,54.28571429,7.619047619,0.700680272,-0.605442177,2050,8548.969388,5722.469388,58.10204082,114.3061224,79.31632653,,,,93.29591837,98.80612245,108.6184035,9704.428571,38.58163265,0.912666906,37.76530612,29.6122449,6.388888889,0.079365079,54.64285714,8.341269841,1,-1,2050,9303.142857,6135.214286,53.21428571,114.3571429,75.85714286,,,,87.14285714,94,101.6285146,9409.5,38.42857143,0.87028048,42.42857143,24.28571429,7.040816327,0.551020408,51.42857143,10.30612245,0.897959184,-1,2050,11029.77778,7282.634921,57.34126984,117.7857143,78.56349206,,,,90.42857143,111.6507937,94.55213147,9887.206349,48.31746032,0.855903458,50.76984127,28.5,medium
6.857142857,0.380952381,1.476190476,0,0.761904762,-0.761904762,2375,6178.142857,4639.142857,56,105.1428571,73.42857143,11588.57143,677.1428571,27.00714286,55.80952381,46.07142857,105.3766974,5227.071429,27.76190476,0.759287018,,15.71428571,6.476190476,0.238095238,1.238095238,0,1,-0.761904762,2375,8316.897959,6197.173469,55.62244898,111.7959184,71.84693878,21621.42857,1811.020408,23.46683673,46.42857143,29.95238095,224.5082962,7454.833333,13.02380952,0.792224769,,9.678571429,7,0.619047619,1.476190476,0,1,-1,2375,8471,6397.428571,56.5,112.7142857,74.21428571,22551.42857,960,23.30833333,60.14285714,37.95833333,264.7715739,9009.386905,17.83928571,0.888105273,,13.9047619,6.285714286,0.642857143,1.178571429,0,0.464285714,-0.821428571,2375,7675.134921,5765.857143,58.80952381,114.5396825,76.17460317,21887.61905,1530.952381,23.74708995,46.85714286,36.14285714,178.0229802,6039.571429,17.57142857,0.895745566,,15.47619048,low
7.035714286,0.619047619,73.80952381,6,1,-1.142857143,1677,6072.785714,4027.214286,47.07142857,116.7857143,67.85714286,25080,4461.428571,23.86547619,82.04166667,39.74404762,194.7066839,8042.892857,16.01190476,0.867887226,30.58333333,10.23214286,5.261904762,-0.523809524,36.9047619,2.19047619,-0.476190476,0.238095238,1677,5583.163265,3659.153061,47.33673469,117.2653061,67.12244898,25514.69388,4254.489796,23.90714286,62.97619048,41.88095238,191.5299377,7055.214286,21.80952381,0.929215583,20.07142857,18.82142857,6.271428571,0.380952381,34.6952381,4.761904762,0.380952381,-1,1677,4707.5,3084.428571,45.42857143,116.3571429,66,24591.42857,3047.142857,24.2,76.93650794,41.76190476,213.8106685,10127.47619,15.17460317,0.929792026,24.85714286,7.396825397,6.023809524,0,51.9047619,17.38095238,0.523809524,-0.523809524,1677,6466.261905,4236.222222,45.76984127,113.0238095,66.9047619,25983.80952,2692.857143,23.59074074,70.16666667,48.92857143,646.6657327,11617.52381,20.95238095,0.864022309,50.30952381,12.38095238,medium
,,,,,,1967,7843.571429,5346.571429,48.28571429,108.9285714,64,19473.80952,551.9047619,24.86203704,73.02380952,68.5,279.4719697,17597,14.28571429,0.734479,8.238095238,17.78571429,,,,,,,1967,5392.428571,3754.010204,47.97959184,99.7755102,61.16326531,17194.28571,899.3877551,25.06887755,87.53571429,66.32653061,297.3502379,19076.35714,11.73469388,0.832365567,21.10714286,16.26530612,,,,,,,1967,4770.857143,3238.785714,49.57142857,109.5,64.5,21184.28571,625.7142857,24.55238095,95.14285714,64.14285714,342.1617996,19217.71429,12.42857143,0.837226483,26.14285714,19.14285714,6,0.285714286,5.357142857,6.285714286,1,-1,1967,6981.039683,4605.825397,47.68253968,102.2222222,63.08730159,20472.85714,863.8095238,24.1265873,70.10714286,53.83333333,278.9161041,14451.26984,16.6031746,0.814861003,29.125,14.83333333,medium
6.285714286,0.285714286,0,6,0.571428571,-0.285714286,1884,2669.071429,1852.785714,72.85714286,130.5714286,94.14285714,24008.57143,621.4285714,25.77738095,90.20634921,82,327.0845014,21818.14286,17.57142857,0.97506716,10.73809524,14.5,6,0,0,2.571428571,0,0,1884,2672.346939,1814.214286,70.91836735,130.3979592,92.32653061,21051.42857,574.2857143,26.45595238,90.85714286,82.35714286,301.2731659,24899.25,11.17857143,0.965029762,16.35714286,14.82142857,,,,,,,1884,3084.5,2088.071429,70.71428571,131.8571429,92.14285714,21920.47619,394.7619048,26.37513228,,,,,,,,,5.928571429,0.178571429,0,3.714285714,1,-0.642857143,1884,2450.119048,1689.206349,70.1031746,132.8730159,93.16666667,21778.92857,417.8571429,26.35684524,92.12244898,73.02040816,515.1980365,28578.87755,11.89795918,0.952109723,29.7755102,14.97619048,medium
6,1,17.14285714,6.142857143,-0.071428571,-0.642857143,2098,6687,4320.142857,51.57142857,107.1428571,66.85714286,20122.5,309.6428571,25.06815476,95.42857143,81.57142857,195.7991979,13491.5,33.71428571,0.880291153,77.07142857,15.71428571,7,0.285714286,0,5,0,0,1981.928571,4044.619048,2327.690476,56.28571429,107.3571429,70.85714286,22718.57143,735,24.23095238,95.54081633,88.6122449,214.6058037,18164.09184,38.07142857,0.900198563,90.30612245,23,,,,,,,,,,,,,,,,86.30952381,89.33333333,229.5749299,16866.38095,44.66666667,0.828727334,84.42857143,26.5,,,,,,,2098,4442.746032,2711.968254,53.97619048,111.9444444,71.82539683,23900,331.4285714,23.87936508,84.5952381,87.73809524,209.7079562,15952.61111,39.84126984,0.886956025,66.77777778,20.55555556,medium
6.226190476,0.529761905,2.8125,6.232142857,1.446428571,-1.541666667,1557,6176.142857,3989.5,66.28571429,138.7857143,90.42857143,24029.04762,1001.428571,23.18650794,86.92857143,68.5,815.9309493,40214.64286,17.21428571,0.8943522,162.7857143,15.28571429,6.19047619,1.476190476,0,8.142857143,1.428571429,-1.333333333,1536.571429,6510.897959,4161.163265,63.90816327,135.5510204,89.74489796,22532.85714,854.2857143,23.46031746,95.34693878,81.34693878,451.3462102,34871.87755,21.40816327,0.81945573,170.0408163,18.65306122,5.523809524,1.761904762,7.5,11.07142857,1.880952381,-1.428571429,1557,7941.571429,5129.285714,66.21428571,138.7857143,90.42857143,20724.28571,316.1904762,23.64603175,96.14285714,80.14285714,525.1647703,36052.92857,23.07142857,0.815479178,160.8571429,22,5.616071429,1.732142857,0,10.64285714,1.910714286,-1.5,1557,6802.515873,4316.071429,64.34920635,135.4047619,89.12698413,20210.47619,434.2857143,23.91031746,95.84920635,74.37301587,705.6529904,41257,17.97619048,0.823613722,181.3809524,19.80952381,low
5.089285714,1.5,54.64285714,2,1.642857143,-1.821428571,2458.5,2512.928571,1546.214286,45.57142857,104.1428571,62.42857143,15465.71429,621.4285714,24.06547619,49.6122449,53.23809524,397.8845277,15375.88095,36.26190476,0.89893796,7.821428571,21.36904762,5,1,111.4285714,3.333333333,1,-0.714285714,2501,2159.663265,1381.193878,45,99.91836735,61.48979592,16911.42857,1237.142857,24.25634921,73.07142857,64.64285714,435.8541437,24289.28571,40.42857143,0.879430652,3.857142857,19.94047619,,,,,,,2357.785714,2532.571429,1532.428571,44.21428571,98.92857143,61.64285714,18244.28571,878.5714286,23.36845238,41.33333333,39.28571429,323.1843323,11076.47619,22.66666667,0.947973972,,15.07142857,5.642857143,0.821428571,95.35714286,3.928571429,0.821428571,-0.821428571,2501,2675.18254,1629.198413,44.79365079,99.87301587,61.57142857,17333.80952,1325.238095,23.69100529,44.23809524,68.28571429,264.7767266,17511.28571,41.76190476,0.823856898,2.071428571,29.85714286,medium
6.5,-0.428571429,38.14285714,14.28571429,-0.357142857,0.714285714,1904,5527.5,3972.214286,56.5,107.2142857,71.35714286,24741.42857,1153.333333,22.6228836,89.64285714,74.92857143,192.1527446,12199.35714,28.64285714,0.861783949,3,20.21428571,6.476190476,-0.476190476,35.47619048,9.166666667,-0.476190476,0.80952381,1904,5884.214286,4255.306122,57.34693878,104.2040816,70.6122449,25521.42857,1112.857143,22.57579365,79.5,66.2244898,131.1643917,8082.122449,28.40136054,0.886775854,2.714285714,14.83333333,6.984126984,-0.920634921,34.64285714,10.70634921,-0.785714286,0.857142857,1904,5420.857143,3823,58.14285714,104.5,70.78571429,25405.71429,725.7142857,22.42248677,84.42857143,60.78571429,143.3622355,8133.785714,25.57142857,0.858600754,10.85714286,14.5,6.142857143,-0.857142857,29.18367347,10.51020408,-0.857142857,0.857142857,1904,5232.68254,3672.626984,54.29365079,103.7698413,67.76190476,23300.47619,1311.428571,23.06719577,94.80952381,74.00793651,180.8142553,11337.97619,26.42063492,0.846645105,,16.26984127,medium
6.69047619,0.761904762,75.23809524,17.92857143,1,-1,1493,10805.88889,14718.73016,48.62698413,121.4206349,65.91269841,27381.42857,279.6428571,23.17202381,85.64285714,47.71428571,704.1447677,29458.71429,22.35714286,0.786410849,,15.8015873,7.119047619,1.30952381,49.4047619,12.04761905,1,-1,1493,9961.091837,9116.969388,48.81632653,117.622449,64.30612245,29193.57143,1147.142857,22.81111111,94.83673469,42.2755102,954.98233,35645,16.33673469,0.84263079,,8.428571429,6.869047619,1.047619048,84.04761905,17.11904762,1,-1,1493,12373.57143,9083,49.28571429,119.6428571,65.5,26855.71429,222.8571429,23.74126984,93.21428571,57.07142857,589.4303255,29683.64286,28.57142857,0.835386195,3.428571429,14.64285714,6.395833333,1.083333333,84.16666667,12.25,1,-1,1493,12540.83333,14303.23016,49.38888889,118.8174603,66.32539683,25487.7551,364.0816327,23.43174603,93.37301587,65.78571429,599.2196755,31218.21429,37.56349206,0.818725546,4.619047619,17.16666667,medium
5.642857143,0.642857143,,4.785714286,1.178571429,-0.535714286,1627,6322.642857,4279.642857,39.42857143,104.8571429,54.85714286,25978.36735,258.7755102,22.94795918,91.07142857,218.7857143,150.1738022,29950.28571,41.78571429,0.845916779,146.6031746,47.57142857,3.428571429,-0.571428571,,,0.142857143,0.285714286,,,,,,,,,,83.42857143,203.3571429,161.1681721,31401.7619,27.26190476,0.85032021,168.1904762,43.73809524,,,,,,,,,,,,,,,,79.71428571,190.5714286,174.7874336,26714.14286,32.28571429,0.890266523,137,43.42857143,,,,,,,,,,,,,,,,82.35714286,221.9285714,160.3593497,28682.26786,75.10714286,0.822905987,158.7857143,50.28571429,medium
,,,,,,1490,2147.642857,1698.428571,,,,,,,,,,,,,,,,,,,,,1319.047619,1421.119048,1110.714286,,,,,,,,,,,,,,,,,,,,,1515.285714,1607.071429,1293.928571,,,,,,,,,,,,,,,,,,,,,1667,3061.5,2464.47619,,,,38538.09524,55.71428571,22.2771164,,,,,,,,,medium
6.87755102,0.285714286,19.48979592,9.306122449,0.530612245,-0.673469388,,,,,,,,,,,,,,,,,,5.979591837,0.081632653,12.34693878,4.979591837,1.088435374,-1.095238095,,,,,,,,,,,,,,,,,,6.174603175,0.53968254,18.41269841,6.682539683,1.26984127,-1.19047619,1856,7543.125,4364.196429,41.23214286,112.0714286,61.19642857,32435.71429,584.2857143,21.08293651,,,,,,,,,6.339285714,0.553571429,23.39285714,8.535714286,0.910714286,-1.142857143,1856,5126.865079,3488.84127,41.38888889,110.0873016,61.67460317,30337.14286,705.7142857,21.72804233,,,,,,,,,medium
5.678571429,0.642857143,2.107142857,1.571428571,1,-0.321428571,1550,9657.571429,6266.47619,57.57142857,118.047619,74.23809524,,,,,,,,,,,,5.285714286,0.285714286,2.714285714,1,0,0.357142857,1550,12055.52041,7797.408163,57.14285714,113.0306122,73.41836735,,,,,,,,,,,,6.714285714,0.714285714,1.285714286,1.714285714,0,0,1550,10495.57143,6754.857143,56.07142857,113.0714286,72.57142857,,,,,,,,,,,,5.714285714,0,1.642857143,2.785714286,0,0.357142857,1550,11129.60317,7186.722222,56.52380952,115.5952381,74.04761905,,,,,,,,,,,,medium
5.571428571,0.285714286,12.42857143,11.42857143,0.571428571,-5.55E-17,,,,,,,,,,,,,,,,,,5.142857143,-0.571428571,10.14285714,7.428571429,0.285714286,5.55E-17,,,,,,,,,,,,,,,,,,6.071428571,0.238095238,14.76190476,7.571428571,0.380952381,-0.761904762,2022,4375.591837,2823.469388,54.46938776,121.5918367,75.89795918,23907.14286,651.4285714,24.59087302,,,,,,,,,6.238095238,0.285714286,13.14285714,10.28571429,0.142857143,-0.380952381,1976.5,4026.634921,2571.269841,55.79365079,124.2619048,75.4047619,22949.38776,373.4693878,24.59319728,,,,,,,,,medium
7.357142857,0.119047619,0.119047619,8.571428571,1,-1.404761905,,,,,,,,,,,,,,,,,,6.035714286,-0.321428571,0,8.857142857,0.214285714,0.285714286,,,,,,,,,,,,,,,,,,7.119047619,0.238095238,11.42857143,10.5952381,1,-1.404761905,1600,4386.571429,3003.285714,56.71428571,121.7142857,77.85714286,33660,677.1428571,22.23095238,,,,,,,,,7.761904762,0.761904762,16.66666667,13.57142857,1,-1,1600,4304.81746,2901.833333,53.20634921,127.3015873,77.5,30769.52381,261.9047619,22.1521164,,,,,,,,,medium
4.904761905,-0.714285714,81.42857143,2.619047619,0.428571429,-0.428571429,,,,,,,,,,,,,,,,,,5.666666667,0.166666667,57.38095238,1.857142857,0.523809524,-0.666666667,,,,,,,,,,,,,,,,,,4.517857143,-0.035714286,44.46428571,2,-0.142857143,-0.535714286,,,,,,,,,,,,,,,,,,5.214285714,-0.523809524,105.2380952,2,0.380952381,-0.380952381,1936,8323.380952,4964.31746,56.55555556,138.1190476,75.30952381,18824.08163,840.6122449,25.09183673,,,,,,,,,medium
5.857142857,2,69.28571429,6,2,-1.571428571,,,,,,,,,,,,,,,,,,5.857142857,1.071428571,64.10714286,7.464285714,0.892857143,-0.535714286,2226,10008.40816,7555.857143,45.51020408,128.9591837,68.60204082,19128.57143,818.5714286,25.41706349,,,,,,,,,5.904761905,2,50.47619048,10.57142857,2,-1.761904762,2226,11179.5,8733.571429,45.28571429,128.6428571,69.5,23940.61224,424.8979592,24.95527211,,,,,,,,,5.642857143,1.452380952,90,8.095238095,1.761904762,-1.142857143,2226,12558.03175,9852.809524,46.04761905,127.1666667,70.5,20493.06122,186.122449,25.24183673,,,,,,,,,medium
6.857142857,-0.214285714,84.64285714,23.64285714,0.071428571,-0.571428571,1560,5928.5,3898.190476,55.42857143,120.4761905,81.95238095,26687.14286,167.1428571,24.40595238,84,44.78571429,598.0470437,21062.35714,10.5,0.918586271,122.1111111,9.642857143,7.226190476,-0.238095238,53.92857143,18.14285714,0.333333333,-0.880952381,1560,6942.55102,4688.571429,54.15306122,124.3367347,81.39795918,25874.08163,388.1632653,24.20697279,94.53061224,46.57142857,576.6916484,23846.52041,10.43877551,0.937037053,134.1734694,8.755102041,6.674603175,-0.238095238,50.26785714,19.82738095,0.349206349,-0.920634921,1560,6739.642857,4420.928571,54.21428571,123.8571429,81.78571429,25783.33333,133.3333333,24.18624339,81.92857143,48.85714286,605.642283,23628,12.42857143,0.921896355,148.9285714,9.357142857,6.816326531,-0.102040816,50,18.87755102,0.408163265,-0.857142857,1560,6258.452381,4178.063492,50.49206349,125.2380952,77.35714286,27482.38095,170.4761905,23.64933862,83.14285714,43.75396825,567.5263488,21416.56349,12.03174603,0.943019371,122.0793651,9.174603175,medium
6.420634921,0.158730159,55.95238095,8.650793651,0.73015873,-1,1954,7219.738095,15506.64286,57.38095238,147.4047619,85.21428571,24662.85714,605.7142857,24.36150794,89.21428571,66.78571429,150.265476,9508.214286,22,0.846784073,39.57142857,10.85714286,6.583333333,-0.047619048,40.71428571,6.476190476,0.071428571,-0.404761905,1954,7113.602041,4989.428571,56.43877551,132.4693878,83.67346939,24683.87755,558.3673469,24.25306122,83.03061224,75.67346939,161.3684895,11406.42857,20.96938776,0.875971383,31.97619048,11.85714286,6.991071429,0,48.75,10.80357143,0,-0.232142857,1954,7043.142857,7061.642857,54,141.7142857,80.85714286,25302.85714,720,23.97738095,82.73809524,71.78571429,132.1659856,8973.071429,28.14285714,0.839810577,54.53968254,10.42857143,7.066326531,0,38.87755102,12.05102041,0,0,1954,6761.738095,12576.2381,56.65873016,136.9126984,81.84126984,26122.38095,636.1904762,23.5973545,94.6031746,50.53174603,141.5450426,7010.936508,15.70634921,0.852586062,28.72222222,10.37301587,medium
,,,,,,2714,10610.36735,8651.938776,48.06122449,129,69,,,,,,,,,,,,,,,,,,2714,8593.816327,7018.857143,46.58163265,127.5408163,65.34693878,,,,,,,,,,,,,,,,,,2714,10715.92857,8734.785714,44.64285714,122.3571429,61.78571429,,,,,,,,,,,,,,,,,,2564.396825,11101.42063,9079.611111,43.57936508,124.2063492,61.53968254,19843.46939,357.5510204,24.18503401,,,,,,,,,medium
6.761904762,1.380952381,37.14285714,54.28571429,1.761904762,-0.666666667,1913.285714,8566.857143,6856.571429,57.92857143,145.7857143,76.71428571,23948.57143,317.1428571,24.36071429,,,,,,,,,6.017857143,0.547619048,19.4047619,7.142857143,1,0,1919,4230.94898,3259.928571,53.14285714,115.5714286,71.86734694,24336.73469,479.3877551,25.06258503,,,,,,,,,6.821428571,0.642857143,20.71428571,10.17857143,1.285714286,-0.928571429,1919,5837.928571,4369,51.07142857,117.7857143,69.85714286,25710.95238,539.5238095,24.54550265,,,,,,,,,6.142857143,0.714285714,12.85714286,8.214285714,0.714285714,0,1919,6294.309524,4839.984127,50.15873016,121.9761905,70.82539683,23914.7619,461.4285714,24.77962963,,,,,,,,,medium
,,,,,,2354,7335.428571,6354.428571,66,153.7142857,85.42857143,,,,,,,,,,,,,,,,,,2354,7388.510204,6416.785714,65.43877551,147.5816327,87.09183673,,,,,,,,,,,,,,,,,,2354,6523.142857,5754.214286,66.07142857,150.7142857,88.42857143,,,,,,,,,,,,,,,,,,2337.857143,7596.785714,6581.142857,59.38095238,146.5555556,81.99206349,,,,,,,,,,,,medium
,,,,,,2217,8317,12226.07143,49.5,125.3571429,70.21428571,,,,,,,,,,,,,,,,,,2217,8380.132653,10228.27551,49.98979592,130.8367347,72.7244898,,,,,,,,,,,,,,,,,,2166.285714,6933.142857,7675.5,50.5,124.047619,75.69047619,,,,,,,,,,,,,,,,,,2217,6780.392857,5398.642857,48.53571429,134.1071429,72.85714286,,,,,,,,,,,,high
5.428571429,0.142857143,8.571428571,0.285714286,1.142857143,-1.285714286,,,,,,,,,,,,,,,,,,6.714285714,1.071428571,42.85714286,1.928571429,1,-0.357142857,,,,,,,,,,,,,,,,,,5.357142857,0,42.85714286,0.928571429,0.714285714,-0.714285714,1994.089286,4035.75,2767.589286,57.16071429,129.4107143,86.46428571,26427.14286,1301.428571,21.79007937,,,,,,,,,6.428571429,0.714285714,50,2.857142857,0.714285714,-0.714285714,2052,4942.087302,3411.849206,60.98412698,126.3412698,84.51587302,25082.44898,660,22.13469388,,,,,,,,,medium
